Longitude,Latitude
135.307677386335,54.9429487536836
135.245737719596,54.7870958589815
135.443894052959,54.6912803838748
135.702091929175,54.6157828915758
135.95712582017,54.5715261364415
136.267062274889,54.580419719219
136.553791116512,54.6195188249577
136.697993518055,54.6090507804731
136.833206339557,54.5532806361441
136.742680111191,54.4126589940108
136.788317968532,54.234779713137
136.76649016268,54.0612256608716
136.695579807957,53.8934819279392
136.833469117889,53.7927565041512
137.096213531043,53.8512860149884
137.145263181517,54.0503581777935
137.180918064094,54.2021526792836
137.423242130205,54.3074539466022
137.730749500975,54.3205888626586
137.568481726015,54.1734606608731
137.364628480842,54.1309016655499
137.431430993643,54.0080034439049
137.714157102353,53.9604186616055
137.745142418423,53.9052681579578
137.568188258582,53.7655569544986
137.400710090663,53.6335164103814
137.282503559257,53.5502389547101
137.573718884807,53.5530133046313
137.87438414325,53.5742924065055
138.131417645054,53.6608978566776
138.317992482622,53.7911327100309
138.45331088927,53.9414957110133
138.581928344798,53.907539359861
138.734056775437,53.9394786183069
138.720817952963,54.0805334208607
138.653852109537,54.1977907958276
138.796570339297,54.2655289699975
139.092113183175,54.2153870557409
139.382751628014,54.2014591652809
139.661110600231,54.2782027536733
139.82835081063,54.1868353259891
140.070643507344,54.0766235279206
140.312936204057,53.9664117298521
140.327400090422,53.8087790891668
140.521828377431,53.6704702122121
140.770215190658,53.5712233246838
141.034386917711,53.4834035494247
140.957380459717,53.4947957454128
141.058626260691,53.3895894982945
141.335151442161,53.3180287143106
141.383108606996,53.2009929470387
141.3106318723,53.0697164565702
141.075879895379,53.0308251084893
140.800869742617,53.1018925356337
140.960380234748,53.0038505054163
141.131382811355,52.8758836244027
141.176016274477,52.7675089154207
141.266285802075,52.5961685026249
141.141140416216,52.4349592055271
141.275854205577,52.296560805268
141.514170575216,52.2351376387568
141.419202297317,52.1186481348181
141.374744322199,51.9718215452478
141.215451205791,51.8561098278495
141.112859183964,51.692226585107
140.879153884972,51.6113355352667
140.793371271529,51.4772326017059
140.855929553852,51.4078638861647
140.672225280314,51.2846566913016
140.663134194002,51.1048828256558
140.62743698063,50.9298160360482
140.487309757357,50.7732246899408
140.452052632749,50.6020164624791
140.474731935839,50.4227330076596
140.497411238929,50.2434495528402
140.564267877694,50.0706948507962
140.656487257251,50.0650727079356
140.465980144618,49.9333556579225
140.519578115689,49.7967882663595
140.54814771438,49.620621755373
140.498511290636,49.4461051676453
140.3963138422,49.2874472081891
140.375100363522,49.1921781829297
140.257035866881,49.0634053706333
140.244942002532,49.0128554714602
140.321582762726,49.0103145139156
140.313098480673,48.8860001059435
140.196307321437,48.7266900151054
140.182575497811,48.5470550757587
140.097144556945,48.3879168878089
139.911866516249,48.2573221640145
139.726588475553,48.12672744022
139.541310434857,47.9961327164255
139.356032394161,47.8655379926311
139.216616764542,47.7158735084012
139.121102722392,47.5479545814565
139.025588680242,47.3800356545117
138.872271012005,47.2380206437657
138.526950792981,46.9714540919433
138.431081602838,46.8040691209584
138.335212412694,46.6366841499734
138.239343222551,46.4692991789885
138.143474032407,46.3019142080035
138.016571910085,46.1462330738085
137.869608847295,45.9981177723142
137.722645784505,45.8500024708199
137.549370937253,45.7179280933694
137.366763442908,45.5915433445849
137.184155948564,45.4651585958004
137.001548454219,45.3387738470159
136.818940959875,45.2123890982314
136.695420292995,45.0730359151695
136.550361031743,44.9420575958703
136.45236185466,44.7761219952482
136.284437283289,44.7230036188618
136.19856951653,44.5538264245892
136.000672827204,44.4548433816577
135.809368162013,44.3447080147963
135.65723918505,44.2015461973356
135.621568270326,44.0340526430507
135.504595391445,43.9264294259427
135.523105166521,43.8856225157431
135.389285642253,43.7384366131096
135.189968853162,43.7346733879116
135.189929892574,43.6086301276549
135.058460876333,43.4670030584352
134.848745485531,43.3718864782835
134.639030094729,43.2767698981318
134.429314703927,43.1816533179801
134.219599313124,43.0865367378284
134.043968092155,42.9616924291566
